geom,oid,longitude,latitude,providers,species,datasets,date_min,date_max,num_records,num_animals,num_species,csquare,geom_wkt
0103000020E6100000010000000500000000000000008053C000000000000000400000000000C053C000000000000000400000000000C053C0000000000000084000000000008053C0000000000000084000000000008053C00000000000000040,5827057,-78,3,NOAA Southwest Fisheries Science Center (SWFSC);Wildlife Conservation Society,Megaptera novaeangliae,209;885,8/1/1913,10/27/1992,9,16,1,7007:228,"POLYGON((-78 2,-79 2,-79 3,-78 3,-78 2))"
0103000020E6100000010000000500000000000000008053C000000000000008400000000000C053C000000000000008400000000000C053C0000000000000104000000000008053C0000000000000104000000000008053C00000000000000840,5827063,-79,3,Wildlife Conservation Society,Megaptera novaeangliae,885,9/1/1913,9/1/1913,1,1,1,7007:238,"POLYGON((-78 3,-79 3,-79 4,-78 4,-78 3))"
0103000020E6100000010000000500000000000000008053C000000000000010400000000000C053C000000000000010400000000000C053C0000000000000144000000000008053C0000000000000144000000000008053C00000000000001040,5827074,-78,5,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,2,2,1,7007:248,"POLYGON((-78 4,-79 4,-79 5,-78 5,-78 4))"
0103000020E6100000010000000500000000000000008053C000000000000014400000000000C053C000000000000014400000000000C053C0000000000000184000000000008053C0000000000000184000000000008053C00000000000001440,5827084,-78,6,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,9/1/1913,7,7,1,7007:458,"POLYGON((-78 5,-79 5,-79 6,-78 6,-78 5))"
0103000020E6100000010000000500000000000000008053C000000000000018400000000000C053C000000000000018400000000000C053C00000000000001C4000000000008053C00000000000001C4000000000008053C00000000000001840,5827095,-78,7,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,9/1/1913,4,4,1,7007:468,"POLYGON((-78 6,-79 6,-79 7,-78 7,-78 6))"
0103000020E6100000010000000500000000000000008053C00000000000001C400000000000C053C00000000000001C400000000000C053C0000000000000204000000000008053C0000000000000204000000000008053C00000000000001C40,5827101,-79,8,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,2,2,1,7007:478,"POLYGON((-78 7,-79 7,-79 8,-78 8,-78 7))"
0103000020E6100000010000000500000000000000008053C000000000000020400000000000C053C000000000000020400000000000C053C0000000000000224000000000008053C0000000000000224000000000008053C00000000000002040,5827106,-79,8,NOAA Southwest Fisheries Science Center (SWFSC);Wildlife Conservation Society,Megaptera novaeangliae,209;885,8/1/1913,9/28/1992,4,4,1,7007:488,"POLYGON((-78 8,-79 8,-79 9,-78 9,-78 8))"
0103000020E6100000010000000500000000000000008053C000000000000035400000000000C053C000000000000035400000000000C053C0000000000000364000000000008053C0000000000000364000000000008053C00000000000003540,14270731,-79,21,Amy Whitt,Megaptera novaeangliae,1190,1/1/1922,1/1/1922,1,1,1,7207:218,"POLYGON((-78 21,-79 21,-79 22,-78 22,-78 21))"
0103000020E6100000010000000500000000000000008053C000000000000036400000000000C053C000000000000036400000000000C053C0000000000000374000000000008053C0000000000000374000000000008053C00000000000003640,14270751,-78,23,Amy Whitt,Megaptera novaeangliae,1190,2/15/2000,7/7/2002,3,4,1,7207:228,"POLYGON((-78 22,-79 22,-79 23,-78 23,-78 22))"
0103000020E6100000010000000500000000000000008053C00000000000003A400000000000C053C00000000000003A400000000000C053C00000000000003B4000000000008053C00000000000003B4000000000008053C00000000000003A40,5068594,-78,26,Bahamas Marine Mammal Research Organisation,Megaptera novaeangliae,329,8/23/2001,8/23/2001,1,4,1,7207:468,"POLYGON((-78 26,-79 26,-79 27,-78 27,-78 26))"
0103000020E6100000010000000500000000000000008053C000000000000044400000000000C053C000000000000044400000000000C053C0000000000080444000000000008053C0000000000080444000000000008053C00000000000004440,14845890,-79,40,Center for Coastal Studies,Megaptera novaeangliae,1302,8/14/2015,8/14/2015,1,1,1,7407:208,"POLYGON((-78 40,-79 40,-79 41,-78 41,-78 40))"
0103000020E6100000010000000500000000000000004053C00000000000002AC000000000004053C00000000000002CC000000000008053C00000000000002CC000000000008053C00000000000002AC000000000004053C00000000000002AC0,5822490,-77,-13,Wildlife Conservation Society,Megaptera novaeangliae,885,2/1/1913,2/1/1913,1,1,1,5107:237,"POLYGON((-77 -13,-77 -14,-78 -14,-78 -13,-77 -13))"
0103000020E6100000010000000500000000000000004053C000000000000028C000000000004053C00000000000002AC000000000008053C00000000000002AC000000000008053C000000000000028C000000000004053C000000000000028C0,5822475,-77,-13,Wildlife Conservation Society,Megaptera novaeangliae,885,2/1/1913,2/1/1913,1,1,1,5107:227,"POLYGON((-77 -12,-77 -13,-78 -13,-78 -12,-77 -12))"
0103000020E6100000010000000500000000000000004053C0000000000000084000000000008053C0000000000000084000000000008053C0000000000000104000000000004053C0000000000000104000000000004053C00000000000000840,5748649,-77,4,INVEMAR;NOAA Southwest Fisheries Science Center (SWFSC),Megaptera novaeangliae,209;1045;103151502,10/25/1992,7/2/2005,5,9,1,7007:237,"POLYGON((-77 3,-78 3,-78 4,-77 4,-77 3))"
0103000020E6100000010000000500000000000000004053C0000000000000104000000000008053C0000000000000104000000000008053C0000000000000144000000000004053C0000000000000144000000000004053C00000000000001040,5827070,-77,5,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,8/1/1913,3,3,1,7007:247,"POLYGON((-77 4,-78 4,-78 5,-77 5,-77 4))"
0103000020E6100000010000000500000000000000004053C0000000000000144000000000008053C0000000000000144000000000008053C0000000000000184000000000004053C0000000000000184000000000004053C00000000000001440,5827080,-78,6,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,8/1/1913,3,3,1,7007:457,"POLYGON((-77 5,-78 5,-78 6,-77 6,-77 5))"
0103000020E6100000010000000500000000000000004053C0000000000000184000000000008053C0000000000000184000000000008053C00000000000001C4000000000004053C00000000000001C4000000000004053C00000000000001840,15490352,-77,7,Wildlife Conservation Society;Wildlife Pacific via Happywhale.com,Megaptera novaeangliae,885;1765,8/1/1913,9/27/2017,47,38,1,7007:467,"POLYGON((-77 6,-78 6,-78 7,-77 7,-77 6))"
0103000020E6100000010000000500000000000000004053C0000000000000384000000000008053C0000000000000384000000000008053C0000000000000394000000000004053C0000000000000394000000000004053C00000000000003840,5066602,-77,25,Bahamas Marine Mammal Research Organisation,Megaptera novaeangliae,329,2/9/2005,2/9/2005,1,2,1,7207:247,"POLYGON((-77 24,-78 24,-78 25,-77 25,-77 24))"
0103000020E6100000010000000500000000000000004053C0000000000000394000000000008053C0000000000000394000000000008053C00000000000003A4000000000004053C00000000000003A4000000000004053C00000000000003940,5067489,-77,25,Bahamas Marine Mammal Research Organisation,Megaptera novaeangliae,329,3/29/1995,1/20/2002,4,4,1,7207:457,"POLYGON((-77 25,-78 25,-78 26,-77 26,-77 25))"
0103000020E6100000010000000500000000000000004053C00000000000003A4000000000008053C00000000000003A4000000000008053C00000000000003B4000000000004053C00000000000003B4000000000004053C00000000000003A40,5068556,-77,27,Bahamas Marine Mammal Research Organisation,Megaptera novaeangliae,329,2/28/2001,3/15/2005,2,2,1,7207:467,"POLYGON((-77 26,-78 26,-78 27,-77 27,-77 26))"
0103000020E6100000010000000500000000000000000053C000000000000051C000000000000053C000000000004051C000000000004053C000000000004051C000000000004053C000000000000051C000000000000053C000000000000051C0,8568681,-76,-69,Duke University Marine Geospatial Ecology Lab,Megaptera novaeangliae,1261,1/26/2012,1/27/2012,28,1,1,5607:486,"POLYGON((-76 -68,-76 -69,-77 -69,-77 -68,-76 -68))"
0103000020E6100000010000000500000000000000000053C000000000008045C000000000000053C000000000000046C000000000004053C000000000000046C000000000004053C000000000008045C000000000000053C000000000008045C0,5826343,-76,-43,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,7/1/1913,2,2,1,5407:236,"POLYGON((-76 -43,-76 -44,-77 -44,-77 -43,-76 -43))"
0103000020E6100000010000000500000000000000000053C000000000000045C000000000000053C000000000008045C000000000004053C000000000008045C000000000004053C000000000000045C000000000000053C000000000000045C0,5826316,-76,-43,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,7/1/1913,1,1,1,5407:226,"POLYGON((-76 -42,-76 -43,-77 -43,-77 -42,-76 -42))"
0103000020E6100000010000000500000000000000000053C00000000000002EC000000000000053C000000000000030C000000000004053C000000000000030C000000000004053C00000000000002EC000000000000053C00000000000002EC0,5822563,-76,-15,Wildlife Conservation Society,Megaptera novaeangliae,885,1/1/1913,6/1/1913,2,2,1,5107:456,"POLYGON((-76 -15,-76 -16,-77 -16,-77 -15,-76 -15))"
0103000020E6100000010000000500000000000000000053C0000000000000354000000000004053C0000000000000354000000000004053C0000000000000364000000000000053C0000000000000364000000000000053C00000000000003540,14270729,-76,21,Amy Whitt,Megaptera novaeangliae,1190,1/1/1986,1/1/1986,1,1,1,7207:216,"POLYGON((-76 21,-77 21,-77 22,-76 22,-76 21))"
0103000020E6100000010000000500000000000000000053C0000000000000374000000000004053C0000000000000374000000000004053C0000000000000384000000000000053C0000000000000384000000000000053C00000000000003740,5066463,-76,24,Bahamas Marine Mammal Research Organisation,Megaptera novaeangliae,329,3/2/1996,3/2/1996,1,6,1,7207:236,"POLYGON((-76 23,-77 23,-77 24,-76 24,-76 23))"
0103000020E6100000010000000500000000000000000053C00000000000003A4000000000004053C00000000000003A4000000000004053C00000000000003B4000000000000053C00000000000003B4000000000000053C00000000000003A40,14765751,-77,27,Bahamas Marine Mammal Research Organisation;UK Royal Navy,Megaptera novaeangliae,64;327;329,5/6/1989,7/20/2004,6,10,1,7207:466,"POLYGON((-76 26,-77 26,-77 27,-76 27,-76 26))"
0103000020E6100000010000000500000000000000000053C0000000000080404000000000004053C0000000000080404000000000004053C0000000000000414000000000000053C0000000000000414000000000000053C00000000000804040,7103414,-77,34,University of North Carolina Wilmington,Megaptera novaeangliae,749,3/17/2011,3/17/2011,1,2,1,7307:236,"POLYGON((-76 33,-77 33,-77 34,-76 34,-76 33))"
0103000020E6100000010000000500000000000000000053C0000000000000414000000000004053C0000000000000414000000000004053C0000000000080414000000000000053C0000000000080414000000000000053C00000000000004140,14766162,-77,35,"Canadian Wildlife Service;NOAA Southeast Fisheries Science Center (SEFSC);University of North Carolina, Wilmington",Megaptera novaeangliae,86;280;360,3/2/1985,4/20/2006,5,6,1,7307:246,"POLYGON((-76 34,-77 34,-77 35,-76 35,-76 34))"
0103000020E6100000010000000500000000000000000053C0000000000000424000000000004053C0000000000000424000000000004053C0000000000080424000000000000053C0000000000080424000000000000053C00000000000004240,7453574,-76,37,;Virginia Aquarium Stranding Response Program,Megaptera novaeangliae,502;1196,6/19/1990,2/1/2012,8,7,1,7307:466,"POLYGON((-76 36,-77 36,-77 37,-76 37,-76 36))"
0103000020E6100000010000000500000000000000000053C0000000000080424000000000004053C0000000000080424000000000004053C0000000000000434000000000000053C0000000000000434000000000000053C00000000000804240,7453575,-76,37,;Virginia Aquarium Stranding Response Program,Megaptera novaeangliae,502;1196,8/18/1995,2/23/2012,4,4,1,7307:476,"POLYGON((-76 37,-77 37,-77 38,-76 38,-76 37))"
0103000020E610000001000000050000000000000000C052C000000000000051C00000000000C052C000000000004051C000000000000053C000000000004051C000000000000053C000000000000051C00000000000C052C000000000000051C0,8568679,-75,-69,Duke University Marine Geospatial Ecology Lab,Megaptera novaeangliae,1261,1/27/2012,1/27/2012,13,1,1,5607:485,"POLYGON((-75 -68,-75 -69,-76 -69,-76 -68,-75 -68))"
0103000020E610000001000000050000000000000000C052C000000000008045C00000000000C052C000000000000046C000000000000053C000000000000046C000000000000053C000000000008045C00000000000C052C000000000008045C0,5826336,-75,-43,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,9/1/1913,5,5,1,5407:235,"POLYGON((-75 -43,-75 -44,-76 -44,-76 -43,-75 -43))"
0103000020E610000001000000050000000000000000C052C000000000000045C00000000000C052C000000000008045C000000000000053C000000000008045C000000000000053C000000000000045C00000000000C052C000000000000045C0,5826307,-75,-43,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,9/1/1913,6,6,1,5407:225,"POLYGON((-75 -42,-75 -43,-76 -43,-76 -42,-75 -42))"
0103000020E610000001000000050000000000000000C052C000000000008044C00000000000C052C000000000000045C000000000000053C000000000000045C000000000000053C000000000008044C00000000000C052C000000000008044C0,5826280,-75,-41,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,7/1/1913,2,2,1,5407:215,"POLYGON((-75 -41,-75 -42,-76 -42,-76 -41,-75 -41))"
0103000020E610000001000000050000000000000000C052C000000000000044C00000000000C052C000000000008044C000000000000053C000000000008044C000000000000053C000000000000044C00000000000C052C000000000000044C0,5826257,-75,-40,Wildlife Conservation Society,Megaptera novaeangliae,885,3/1/1913,8/1/1913,6,6,1,5407:205,"POLYGON((-75 -40,-75 -41,-76 -41,-76 -40,-75 -40))"
0103000020E610000001000000050000000000000000C052C00000000000002EC00000000000C052C000000000000030C000000000000053C000000000000030C000000000000053C00000000000002EC00000000000C052C00000000000002EC0,5822557,-76,-16,Wildlife Conservation Society,Megaptera novaeangliae,885,4/1/1913,4/1/1913,1,1,1,5107:455,"POLYGON((-75 -15,-75 -16,-76 -16,-76 -15,-75 -15))"
0103000020E610000001000000050000000000000000C052C0000000000000374000000000000053C0000000000000374000000000000053C000000000000038400000000000C052C000000000000038400000000000C052C00000000000003740,5066456,-76,24,Bahamas Marine Mammal Research Organisation,Megaptera novaeangliae,329,3/24/2001,3/24/2001,1,1,1,7207:235,"POLYGON((-75 23,-76 23,-76 24,-75 24,-75 23))"
0103000020E610000001000000050000000000000000C052C0000000000000414000000000000053C0000000000000414000000000000053C000000000008041400000000000C052C000000000008041400000000000C052C00000000000004140,14697687,-75,35,Canadian Wildlife Service;University of North Carolina at Wilmington;University of North Carolina Wilmington,Megaptera novaeangliae,280;400;1138,5/29/1985,12/2/2012,3,4,1,7307:245,"POLYGON((-75 34,-76 34,-76 35,-75 35,-75 34))"
0103000020E610000001000000050000000000000000C052C0000000000080414000000000000053C0000000000080414000000000000053C000000000000042400000000000C052C000000000000042400000000000C052C00000000000804140,14771162,-75,36,";Duke University Marine Laboratory;University of North Carolina at Wilmington;University of North Carolina Wilmington;University of North Carolina, Wilmington",Megaptera novaeangliae,65;400;464;851;855;907;1138;1140;1471,2/7/2001,3/8/2016,31,35,1,7307:455,"POLYGON((-75 35,-76 35,-76 36,-75 36,-75 35))"
0103000020E610000001000000050000000000000000C052C0000000000000424000000000000053C0000000000000424000000000000053C000000000008042400000000000C052C000000000008042400000000000C052C00000000000004240,14766309,-75,37,";Canadian Wildlife Service;HDR Environmental, Operations and Construction, Inc.;University of North Carolina at Wilmington;University of North Carolina, Wilmington;University of Rhode Island;Virginia Aquarium & Marine Science Foundation and University of North Carolina Wilmington;Virginia Aquarium Stranding Response Program",Megaptera novaeangliae,67;280;284;285;360;400;502;1071;1072;1192;1194;1196;1356;1373;1377;1479;1481;1494;1668;1674,1/15/1976,2/23/2017,95,110,1,7307:465,"POLYGON((-75 36,-76 36,-76 37,-75 37,-75 36))"
0103000020E610000001000000050000000000000000C052C0000000000080424000000000000053C0000000000080424000000000000053C000000000000043400000000000C052C000000000000043400000000000C052C00000000000804240,14766319,-75,38,";Canadian Wildlife Service;University of North Carolina, Wilmington;University of Rhode Island;Virginia Aquarium & Marine Science Foundation and University of North Carolina Wilmington;Virginia Aquarium Stranding Response Program",Megaptera novaeangliae,280;285;360;502;1229;1373;1494,4/23/1979,12/10/2016,13,16,1,7307:475,"POLYGON((-75 37,-76 37,-76 38,-75 38,-75 37))"
0103000020E610000001000000050000000000000000C052C0000000000000434000000000000053C0000000000000434000000000000053C000000000008043400000000000C052C000000000008043400000000000C052C00000000000004340,8795956,-75,38,,Megaptera novaeangliae,1288,9/12/2012,9/12/2012,1,1,1,7307:485,"POLYGON((-75 38,-76 38,-76 39,-75 39,-75 38))"
0103000020E6100000010000000500000000000000008052C000000000000051C000000000008052C000000000004051C00000000000C052C000000000004051C00000000000C052C000000000000051C000000000008052C000000000000051C0,8568678,-74,-68,Duke University Marine Geospatial Ecology Lab,Megaptera novaeangliae,1261,1/27/2012,1/28/2012,22,1,1,5607:384,"POLYGON((-74 -68,-74 -69,-75 -69,-75 -68,-74 -68))"
0103000020E6100000010000000500000000000000008052C000000000000049C000000000008052C000000000008049C00000000000C052C000000000008049C00000000000C052C000000000000049C000000000008052C000000000000049C0,139866,-75,-50,Argentinean RON,Megaptera novaeangliae,103150519,,,6,6,1,5507:104,"POLYGON((-74 -50,-74 -51,-75 -51,-75 -50,-74 -50))"
0103000020E6100000010000000500000000000000008052C000000000000046C000000000008052C000000000008046C00000000000C052C000000000008046C00000000000C052C000000000000046C000000000008052C000000000000046C0,5826250,-74,-44,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,7/1/1913,2,2,1,5407:144,"POLYGON((-74 -44,-74 -45,-75 -45,-75 -44,-74 -44))"
0103000020E6100000010000000500000000000000008052C000000000008045C000000000008052C000000000000046C00000000000C052C000000000000046C00000000000C052C000000000008045C000000000008052C000000000008045C0,5826247,-74,-43,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,9/1/1913,4,4,1,5407:134,"POLYGON((-74 -43,-74 -44,-75 -44,-75 -43,-74 -43))"
0103000020E6100000010000000500000000000000008052C000000000000045C000000000008052C000000000008045C00000000000C052C000000000008045C00000000000C052C000000000000045C000000000008052C000000000000045C0,5826238,-74,-42,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,9/1/1913,3,3,1,5407:124,"POLYGON((-74 -42,-74 -43,-75 -43,-75 -42,-74 -42))"
0103000020E6100000010000000500000000000000008052C000000000008044C000000000008052C000000000000045C00000000000C052C000000000000045C00000000000C052C000000000008044C000000000008052C000000000008044C0,15498332,-74,-42,Sarah Kather via Happywhale.com,Megaptera novaeangliae,1768,12/9/2016,12/29/2016,11,3,1,5407:114,"POLYGON((-74 -41,-74 -42,-75 -42,-75 -41,-74 -41))"
0103000020E6100000010000000500000000000000008052C000000000000044C000000000008052C000000000008044C00000000000C052C000000000008044C00000000000C052C000000000000044C000000000008052C000000000000044C0,5826223,-74,-40,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,8/1/1913,4,4,1,5407:104,"POLYGON((-74 -40,-74 -41,-75 -41,-75 -40,-74 -40))"
0103000020E6100000010000000500000000000000008052C000000000000043C000000000008052C000000000008043C00000000000C052C000000000008043C00000000000C052C000000000000043C000000000008052C000000000000043C0,5825216,-75,-39,Wildlife Conservation Society,Megaptera novaeangliae,885,12/1/1913,12/1/1913,1,1,1,5307:384,"POLYGON((-74 -38,-74 -39,-75 -39,-75 -38,-74 -38))"
0103000020E6100000010000000500000000000000008052C000000000000042C000000000008052C000000000008042C00000000000C052C000000000008042C00000000000C052C000000000000042C000000000008052C000000000000042C0,5825199,-74,-36,Wildlife Conservation Society,Megaptera novaeangliae,885,1/1/1913,1/1/1913,1,1,1,5307:364,"POLYGON((-74 -36,-74 -37,-75 -37,-75 -36,-74 -36))"
0103000020E6100000010000000500000000000000008052C000000000000034400000000000C052C000000000000034400000000000C052C0000000000000354000000000008052C0000000000000354000000000008052C00000000000003440,14270715,-75,21,Amy Whitt,Megaptera novaeangliae,1190,3/1/2008,3/1/2008,1,2,1,7207:104,"POLYGON((-74 20,-75 20,-75 21,-74 21,-74 20))"
0103000020E6100000010000000500000000000000008052C000000000000041400000000000C052C000000000000041400000000000C052C0000000000080414000000000008052C0000000000080414000000000008052C00000000000004140,14756830,-74,35,Canadian Wildlife Service;UK Royal Navy;University of Rhode Island,Megaptera novaeangliae,64;280;284,12/1/1966,4/16/1997,3,7,1,7307:144,"POLYGON((-74 34,-75 34,-75 35,-74 35,-74 34))"
0103000020E6100000010000000500000000000000008052C000000000008041400000000000C052C000000000008041400000000000C052C0000000000000424000000000008052C0000000000000424000000000008052C00000000000804140,14757016,-74,36,;University of North Carolina at Wilmington;University of Rhode Island,Megaptera novaeangliae,284;400;1471,4/27/1966,3/8/2016,6,3,1,7307:354,"POLYGON((-74 35,-75 35,-75 36,-74 36,-74 35))"
0103000020E6100000010000000500000000000000008052C000000000000042400000000000C052C000000000000042400000000000C052C0000000000080424000000000008052C0000000000080424000000000008052C00000000000004240,14698162,-74,37,";Canadian Wildlife Service;University of North Carolina, Wilmington;Virginia Aquarium & Marine Science Foundation and University of North Carolina Wilmington",Megaptera novaeangliae,280;1192;1377;1479;1672,2/27/1985,2/22/2017,5,8,1,7307:364,"POLYGON((-74 36,-75 36,-75 37,-74 37,-74 36))"
0103000020E6100000010000000500000000000000008052C000000000008042400000000000C052C000000000008042400000000000C052C0000000000000434000000000008052C0000000000000434000000000008052C00000000000804240,14763572,-74,38,";Canadian Wildlife Service;OBIS Canada;University of North Carolina, Wilmington;University of Rhode Island;Virginia Aquarium & Marine Science Foundation and University of North Carolina Wilmington",Megaptera novaeangliae,66;272;280;285;1144;1194;1229;1356;1377;1481,9/28/1980,4/21/2016,17,27,1,7307:374,"POLYGON((-74 37,-75 37,-75 38,-74 38,-74 37))"
0103000020E6100000010000000500000000000000008052C000000000000043400000000000C052C000000000000043400000000000C052C0000000000080434000000000008052C0000000000080434000000000008052C00000000000004340,14700050,-74,39,";Canadian Wildlife Service;College of the Atlantic, Allied Whale",Megaptera novaeangliae,73;280;1340,7/18/1980,6/12/2014,15,34,1,7307:384,"POLYGON((-74 38,-75 38,-75 39,-74 39,-74 38))"
0103000020E6100000010000000500000000000000008052C000000000008043400000000000C052C000000000008043400000000000C052C0000000000000444000000000008052C0000000000000444000000000008052C00000000000804340,14532984,-74,40,";College of the Atlantic, Allied Whale",Megaptera novaeangliae,73;1288;1858;1860,7/21/1990,10/21/2017,5,8,1,7307:394,"POLYGON((-74 39,-75 39,-75 40,-74 40,-74 39))"
0103000020E6100000010000000500000000000000008052C000000000000044400000000000C052C000000000000044400000000000C052C0000000000080444000000000008052C0000000000080444000000000008052C00000000000004440,14845763,-74,41,Center for Coastal Studies,Megaptera novaeangliae,1302,8/2/2015,8/2/2015,2,2,1,7407:104,"POLYGON((-74 40,-75 40,-75 41,-74 41,-74 40))"
0103000020E6100000010000000500000000000000004052C000000000000051C000000000004052C000000000004051C000000000008052C000000000004051C000000000008052C000000000000051C000000000004052C000000000000051C0,8568676,-73,-68,Duke University Marine Geospatial Ecology Lab,Megaptera novaeangliae,1261,1/28/2012,1/28/2012,10,1,1,5607:383,"POLYGON((-73 -68,-73 -69,-74 -69,-74 -68,-73 -68))"
0103000020E6100000010000000500000000000000004052C00000000000C050C000000000004052C000000000000051C000000000008052C000000000000051C000000000008052C00000000000C050C000000000004052C00000000000C050C0,8568657,-73,-68,Duke University Marine Geospatial Ecology Lab,Megaptera novaeangliae,1261,1/28/2012,1/28/2012,4,1,1,5607:373,"POLYGON((-73 -67,-73 -68,-74 -68,-74 -67,-73 -67))"
0103000020E6100000010000000500000000000000004052C000000000000043C000000000004052C000000000008043C000000000008052C000000000008043C000000000008052C000000000000043C000000000004052C000000000000043C0,5825212,-74,-38,Wildlife Conservation Society,Megaptera novaeangliae,885,5/1/1913,5/1/1913,3,3,1,5307:383,"POLYGON((-73 -38,-73 -39,-74 -39,-74 -38,-73 -38))"
0103000020E6100000010000000500000000000000004052C000000000000042C000000000004052C000000000008042C000000000008052C000000000008042C000000000008052C000000000000042C000000000004052C000000000000042C0,5825191,-73,-36,Wildlife Conservation Society,Megaptera novaeangliae,885,2/1/1913,2/1/1913,1,1,1,5307:363,"POLYGON((-73 -36,-73 -37,-74 -37,-74 -36,-73 -36))"
0103000020E6100000010000000500000000000000004052C00000000000003CC000000000004052C00000000000003DC000000000008052C00000000000003DC000000000008052C00000000000003CC000000000004052C00000000000003CC0,5823443,-73,-29,Wildlife Conservation Society,Megaptera novaeangliae,885,9/1/1913,9/1/1913,1,1,1,5207:383,"POLYGON((-73 -28,-73 -29,-74 -29,-74 -28,-73 -28))"
0103000020E6100000010000000500000000000000004052C0000000000080414000000000008052C0000000000080414000000000008052C0000000000000424000000000004052C0000000000000424000000000004052C00000000000804140,14756932,-73,35,University of Rhode Island,Megaptera novaeangliae,284,12/18/1968,12/18/1968,1,1,1,7307:353,"POLYGON((-73 35,-74 35,-74 36,-73 36,-73 35))"
0103000020E6100000010000000500000000000000004052C0000000000080424000000000008052C0000000000080424000000000008052C0000000000000434000000000004052C0000000000000434000000000004052C00000000000804240,14698328,-73,38,Canadian Wildlife Service,Megaptera novaeangliae,280,6/24/1982,6/24/1982,1,2,1,7307:373,"POLYGON((-73 37,-74 37,-74 38,-73 38,-73 37))"
0103000020E6100000010000000500000000000000004052C0000000000000434000000000008052C0000000000000434000000000008052C0000000000080434000000000004052C0000000000080434000000000004052C00000000000004340,14699486,-73,39,;Canadian Wildlife Service;NOAA Northeast Fisheries Science Center (NEFSC);NOAA Southeast Fisheries Science Center (SEFSC),Megaptera novaeangliae,280;1259;1269;1271;1377;1817,6/3/1982,5/21/2017,21,30,1,7307:383,"POLYGON((-73 38,-74 38,-74 39,-73 39,-73 38))"
0103000020E6100000010000000500000000000000004052C0000000000080434000000000008052C0000000000080434000000000008052C0000000000000444000000000004052C0000000000000444000000000004052C00000000000804340,14701475,-73,40,;Canadian Wildlife Service;NOAA Southeast Fisheries Science Center (SEFSC),Megaptera novaeangliae,280;1259;1817,7/8/1981,5/21/2017,9,11,1,7307:393,"POLYGON((-73 39,-74 39,-74 40,-73 40,-73 39))"
0103000020E6100000010000000500000000000000004052C0000000000000444000000000008052C0000000000000444000000000008052C0000000000080444000000000004052C0000000000080444000000000004052C00000000000004440,15490138,-73,41,";Arthur H. Kopelman, Ph.D. via Happywhale.com;Canadian Wildlife Service",Megaptera novaeangliae,280;1764;1817,6/1/1982,11/16/2016,5,6,1,7407:103,"POLYGON((-73 40,-74 40,-74 41,-73 41,-73 40))"
0103000020E6100000010000000500000000000000000052C00000000000C050C000000000000052C000000000000051C000000000004052C000000000000051C000000000004052C00000000000C050C000000000000052C00000000000C050C0,8568656,-72,-68,Duke University Marine Geospatial Ecology Lab,Megaptera novaeangliae,1261,1/29/2012,1/29/2012,2,1,1,5607:372,"POLYGON((-72 -67,-72 -68,-73 -68,-73 -67,-72 -67))"
0103000020E6100000010000000500000000000000000052C00000000000804AC000000000000052C00000000000004BC000000000004052C00000000000004BC000000000004052C00000000000804AC000000000000052C00000000000804AC0,15498344,-72,-54,Argentinean RON;Claudio F. Vidal via Happywhale.com;Jorge Acevedo via Happywhale.com;Reinhold Skoglund via Happywhale.com;Stefan Braeger via Happywhale.com,Megaptera novaeangliae,1768;103150519,1/1/1999,4/11/2017,20,13,1,5507:132,"POLYGON((-72 -53,-72 -54,-73 -54,-73 -53,-72 -53))"
0103000020E6100000010000000500000000000000000052C000000000000042C000000000000052C000000000008042C000000000004052C000000000008042C000000000004052C000000000000042C000000000000052C000000000000042C0,5825186,-73,-36,Wildlife Conservation Society,Megaptera novaeangliae,885,2/1/1913,2/1/1913,1,1,1,5307:362,"POLYGON((-72 -36,-72 -37,-73 -37,-73 -36,-72 -36))"
0103000020E6100000010000000500000000000000000052C00000000000003FC000000000000052C000000000000040C000000000004052C000000000000040C000000000004052C00000000000003FC000000000000052C00000000000003FC0,5825064,-72,-31,Wildlife Conservation Society,Megaptera novaeangliae,885,9/1/1913,10/1/1913,2,2,1,5307:112,"POLYGON((-72 -31,-72 -32,-73 -32,-73 -31,-72 -31))"
0103000020E6100000010000000500000000000000000052C00000000000003EC000000000000052C00000000000003FC000000000004052C00000000000003FC000000000004052C00000000000003EC000000000000052C00000000000003EC0,5825051,-72,-31,Wildlife Conservation Society,Megaptera novaeangliae,885,10/1/1913,11/1/1913,2,2,1,5307:102,"POLYGON((-72 -30,-72 -31,-73 -31,-73 -30,-72 -30))"
